States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
Arunachal Pradesh,2024,3,790104.0,49,90929
Arunachal Pradesh,2024,3,791102.0,40,102083
Arunachal Pradesh,2024,3,791113.0,39,55663
Arunachal Pradesh,2024,3,790116.0,37,111034
Arunachal Pradesh,2024,3,791001.0,32,98436
Arunachal Pradesh,2024,3,792001.0,31,65334
Arunachal Pradesh,2024,3,792110.0,29,52515
Arunachal Pradesh,2024,3,792130.0,28,61484
Arunachal Pradesh,2024,4,791110.0,110,265075
Arunachal Pradesh,2024,4,791111.0,88,268300
Arunachal Pradesh,2024,4,791102.0,80,218443
Arunachal Pradesh,2024,4,791001.0,62,141282
Arunachal Pradesh,2024,4,790104.0,49,177085
Arunachal Pradesh,2024,4,791113.0,40,79922
Arunachal Pradesh,2024,4,792110.0,34,63459
Arunachal Pradesh,2024,4,792103.0,32,73356
Arunachal Pradesh,2024,4,792001.0,30,73556
Arunachal Pradesh,2024,4,790001.0,30,98145
Assam,2020,2,781022.0,36,6530
Assam,2020,2,781038.0,36,6424
Assam,2020,2,781032.0,30,5864
Assam,2020,2,781006.0,23,3630
Assam,2020,2,781018.0,20,3512
Assam,2020,2,781001.0,20,3646
Assam,2020,2,781005.0,19,3763
Assam,2020,2,783380.0,17,3851
Assam,2020,2,781019.0,17,2587
Assam,2020,2,786171.0,16,2911
Assam,2020,3,781032.0,84,19733
Assam,2020,3,781022.0,44,13672
Assam,2020,3,781001.0,42,11968
Assam,2020,3,781005.0,41,10227
Assam,2020,3,781038.0,41,11250
Assam,2020,3,783380.0,40,11182
Assam,2020,3,781007.0,38,13564
Assam,2020,3,781028.0,34,7155
Assam,2020,3,781020.0,33,8122
Assam,2020,3,781018.0,29,8620
Assam,2020,4,781032.0,57,43429
Assam,2020,4,781022.0,55,38700
Assam,2020,4,781011.0,32,14866
Assam,2020,4,781007.0,30,37778
Assam,2020,4,781028.0,27,33443
Assam,2020,4,783380.0,27,16998
Assam,2020,4,781019.0,27,33793
Assam,2020,4,781038.0,26,17089
Assam,2020,4,782002.0,26,9959
Assam,2020,4,781012.0,25,16120
Assam,2021,1,781022.0,81,81773
Assam,2021,1,781032.0,75,35239
Assam,2021,1,781005.0,51,17477
Assam,2021,1,781007.0,46,19477
Assam,2021,1,781001.0,45,32800
Assam,2021,1,781028.0,44,26978
Assam,2021,1,781038.0,43,31376
Assam,2021,1,781011.0,43,26167
Assam,2021,1,781012.0,38,20493
Assam,2021,1,781019.0,38,22436
Assam,2021,2,781032.0,79,47103
Assam,2021,2,781022.0,69,82110
Assam,2021,2,781038.0,56,43392
Assam,2021,2,781019.0,48,34608
Assam,2021,2,781011.0,42,43869
Assam,2021,2,781012.0,36,34326
Assam,2021,2,781020.0,35,22080
Assam,2021,2,783380.0,35,24002
Assam,2021,2,781005.0,33,30286
Assam,2021,2,781021.0,32,29627
Assam,2021,3,781032.0,121,117986
Assam,2021,3,781022.0,77,105026
Assam,2021,3,781038.0,67,60578
Assam,2021,3,781001.0,61,46338
Assam,2021,3,781011.0,60,40685
Assam,2021,3,781028.0,59,55210
Assam,2021,3,781025.0,59,60274
Assam,2021,3,783380.0,56,54776
Assam,2021,3,781005.0,55,42333
Assam,2021,3,786003.0,46,54906
Assam,2021,4,781032.0,166,209584
Assam,2021,4,781022.0,162,206024
Assam,2021,4,781001.0,131,145595
Assam,2021,4,781038.0,131,151289
Assam,2021,4,782462.0,125,269242
Assam,2021,4,781028.0,97,117670
Assam,2021,4,783380.0,95,161876
Assam,2021,4,781011.0,90,111638
Assam,2021,4,781025.0,87,109884
Assam,2021,4,781317.0,83,119272
Assam,2022,1,781032.0,277,421464
Assam,2022,1,781022.0,249,325730
Assam,2022,1,781038.0,223,292856
Assam,2022,1,785001.0,206,296160
Assam,2022,1,781001.0,181,198810
Assam,2022,1,781028.0,167,204680
Assam,2022,1,781025.0,153,229632
Assam,2022,1,781011.0,152,223616
Assam,2022,1,786001.0,151,170998
Assam,2022,1,781017.0,145,198245
Assam,2022,2,781022.0,181,236099
Assam,2022,2,781032.0,167,208988
Assam,2022,2,781028.0,135,255489
Assam,2022,2,781011.0,129,190583
Assam,2022,2,781001.0,129,178912
Assam,2022,2,783370.0,127,107047
Assam,2022,2,781038.0,115,152833
Assam,2022,2,786001.0,105,109806
Assam,2022,2,781017.0,92,135360
Assam,2022,2,781019.0,89,85390
Assam,2022,3,781032.0,288,333196
Assam,2022,3,781022.0,215,254861
Assam,2022,3,781001.0,198,216933
Assam,2022,3,781038.0,195,280021
Assam,2022,3,781011.0,189,227691
Assam,2022,3,781028.0,155,197269
Assam,2022,3,786001.0,153,203013
Assam,2022,3,781012.0,147,213250
Assam,2022,3,786003.0,139,189690
Assam,2022,3,783380.0,137,250499
Assam,2022,4,781032.0,386,453000
Assam,2022,4,781022.0,373,505459
Assam,2022,4,781038.0,347,406810
Assam,2022,4,781001.0,296,317894
Assam,2022,4,781028.0,291,353306
Assam,2022,4,781011.0,279,326354
Assam,2022,4,781025.0,273,293127
Assam,2022,4,786001.0,220,308313
Assam,2022,4,781019.0,219,249614
Assam,2022,4,786003.0,213,302699
Assam,2023,1,781022.0,390,583421
Assam,2023,1,781032.0,390,519186
Assam,2023,1,781038.0,314,420735
Assam,2023,1,781028.0,287,380465
Assam,2023,1,781001.0,271,371714
Assam,2023,1,781025.0,263,272960
Assam,2023,1,781011.0,251,390399
Assam,2023,1,785001.0,249,357351
Assam,2023,1,781019.0,220,279250
Assam,2023,1,786003.0,216,302332
Assam,2023,2,781022.0,315,523785
Assam,2023,2,781032.0,285,451697
Assam,2023,2,781001.0,213,267048
Assam,2023,2,781038.0,210,416205
Assam,2023,2,786001.0,198,264286
Assam,2023,2,781028.0,189,342060
Assam,2023,2,782003.0,187,372489
Assam,2023,2,786003.0,167,297383
Assam,2023,2,783380.0,157,244644
Assam,2023,2,781017.0,156,239237
Assam,2023,3,781032.0,345,438318
Assam,2023,3,781038.0,316,501522
Assam,2023,3,781001.0,312,327784
Assam,2023,3,781022.0,306,457519
Assam,2023,3,786001.0,225,283791
Assam,2023,3,781025.0,225,250518
Assam,2023,3,782435.0,219,299590
Assam,2023,3,786003.0,216,357624
Assam,2023,3,781317.0,207,295109
Assam,2023,3,783380.0,200,282704
Assam,2023,4,781032.0,366,494519
Assam,2023,4,781022.0,364,589483
Assam,2023,4,781038.0,293,452627
Assam,2023,4,785001.0,286,437885
Assam,2023,4,781011.0,267,426412
Assam,2023,4,781001.0,261,328896
Assam,2023,4,781028.0,256,377877
Assam,2023,4,783380.0,242,370274
Assam,2023,4,784001.0,215,354613
Assam,2023,4,781025.0,213,250411
Assam,2024,1,781032.0,425,583554
Assam,2024,1,781022.0,358,536755
Assam,2024,1,785001.0,348,554884
Assam,2024,1,781038.0,347,575653
Assam,2024,1,783380.0,342,581070
Assam,2024,1,781001.0,338,441751
Assam,2024,1,781028.0,276,402776
Assam,2024,1,782002.0,273,440229
Assam,2024,1,782003.0,268,434925
Assam,2024,1,781316.0,264,323085
Assam,2024,2,781032.0,298,404482
Assam,2024,2,781022.0,281,524520
Assam,2024,2,783380.0,261,453530
Assam,2024,2,781038.0,231,389677
Assam,2024,2,781028.0,205,306617
Assam,2024,2,781011.0,189,282887
Assam,2024,2,781001.0,186,256239
Assam,2024,2,781017.0,184,315659
Assam,2024,2,785001.0,182,324937
Assam,2024,2,783370.0,182,277519
Assam,2024,3,781003.0,274,449785
Assam,2024,3,781034.0,216,383219
Assam,2024,3,783370.0,212,349532
Assam,2024,3,783380.0,212,360878
Assam,2024,3,785001.0,205,438720
Assam,2024,3,781040.0,198,333310
Assam,2024,3,781025.0,189,314319
Assam,2024,3,781028.0,177,267435
Assam,2024,3,781011.0,177,261128
Assam,2024,3,781019.0,173,332660
Assam,2024,4,781003.0,330,543498
Assam,2024,4,783380.0,293,414257
Assam,2024,4,781040.0,272,476346
Assam,2024,4,781011.0,261,301308
Assam,2024,4,781025.0,254,328825
Assam,2024,4,785001.0,243,460119
Assam,2024,4,781034.0,242,336709
Assam,2024,4,781019.0,228,430692
Assam,2024,4,783101.0,226,351828
Assam,2024,4,783370.0,221,393094
Bihar,2020,2,800001.0,126,21331
Bihar,2020,2,800020.0,105,19710
Bihar,2020,2,800006.0,57,9978
Bihar,2020,2,801503.0,42,7212
Bihar,2020,2,851101.0,40,7248
Bihar,2020,2,845438.0,39,7637
Bihar,2020,2,845401.0,38,7520
Bihar,2020,2,800023.0,35,6460
Bihar,2020,2,852201.0,35,6150
Bihar,2020,2,851116.0,34,6046
Bihar,2020,3,800001.0,357,78191
Bihar,2020,3,800020.0,264,55025
Bihar,2020,3,845401.0,135,30537
Bihar,2020,3,800006.0,126,23361
Bihar,2020,3,842001.0,112,25875
Bihar,2020,3,812001.0,109,26403
Bihar,2020,3,844101.0,106,25813
Bihar,2020,3,801503.0,103,27115
Bihar,2020,3,854301.0,99,21383
Bihar,2020,3,802301.0,98,19569
Bihar,2020,4,800001.0,283,183251
Bihar,2020,4,800020.0,263,182521
Bihar,2020,4,800006.0,147,89867
Bihar,2020,4,812001.0,101,69440
Bihar,2020,4,845401.0,98,53755
Bihar,2020,4,842001.0,90,54062
Bihar,2020,4,801503.0,89,60238
Bihar,2020,4,800007.0,83,64237
Bihar,2020,4,823001.0,81,50166
Bihar,2020,4,845438.0,81,41589
Bihar,2021,1,800001.0,393,228403
Bihar,2021,1,800020.0,286,161357
Bihar,2021,1,800006.0,203,86155
Bihar,2021,1,845401.0,148,69335
Bihar,2021,1,823001.0,145,82025
Bihar,2021,1,845438.0,118,65310
Bihar,2021,1,823002.0,117,66383
Bihar,2021,1,848101.0,111,93902
Bihar,2021,1,842001.0,110,63789
Bihar,2021,1,802301.0,108,70464
Bihar,2021,2,800001.0,471,351926
Bihar,2021,2,800020.0,318,272869
Bihar,2021,2,800006.0,195,137348
Bihar,2021,2,801503.0,144,140382
Bihar,2021,2,812001.0,142,144147
Bihar,2021,2,845438.0,141,103042
Bihar,2021,2,800002.0,139,102063
Bihar,2021,2,842001.0,135,89214
Bihar,2021,2,845401.0,131,120903
Bihar,2021,2,843334.0,128,90410
Bihar,2021,3,800001.0,622,539872
Bihar,2021,3,800020.0,457,355333
Bihar,2021,3,800006.0,302,225173
Bihar,2021,3,801503.0,236,208188
Bihar,2021,3,821115.0,223,135165
Bihar,2021,3,851131.0,210,145635
Bihar,2021,3,800002.0,210,186550
Bihar,2021,3,812001.0,205,218249
Bihar,2021,3,845438.0,195,145376
Bihar,2021,3,800007.0,187,148603
Bihar,2021,4,800001.0,766,735530
Bihar,2021,4,800020.0,700,613059
Bihar,2021,4,800006.0,369,298707
Bihar,2021,4,801503.0,278,363057
Bihar,2021,4,842001.0,255,269520
Bihar,2021,4,800002.0,250,276228
Bihar,2021,4,844101.0,241,214665
Bihar,2021,4,823001.0,233,211852
Bihar,2021,4,800007.0,225,190952
Bihar,2021,4,812001.0,223,211107
Bihar,2022,1,800001.0,704,796836
Bihar,2022,1,800020.0,479,448683
Bihar,2022,1,801503.0,311,467728
Bihar,2022,1,811213.0,306,141104
Bihar,2022,1,800006.0,294,294999
Bihar,2022,1,812001.0,243,284667
Bihar,2022,1,800007.0,215,234583
Bihar,2022,1,842001.0,210,230416
Bihar,2022,1,800026.0,188,223104
Bihar,2022,1,842002.0,184,257733
Bihar,2022,2,800001.0,798,849952
Bihar,2022,2,800020.0,568,534170
Bihar,2022,2,811213.0,499,220452
Bihar,2022,2,800006.0,364,351545
Bihar,2022,2,801503.0,321,368015
Bihar,2022,2,812001.0,251,332849
Bihar,2022,2,846004.0,250,213376
Bihar,2022,2,842001.0,224,259723
Bihar,2022,2,800002.0,222,254627
Bihar,2022,2,800007.0,216,255536
Bihar,2022,3,800001.0,1202,1329988
Bihar,2022,3,800020.0,714,796800
Bihar,2022,3,800006.0,461,443836
Bihar,2022,3,801503.0,439,495181
Bihar,2022,3,844101.0,351,360663
Bihar,2022,3,842001.0,325,346019
Bihar,2022,3,812001.0,318,338120
Bihar,2022,3,800002.0,304,316510
Bihar,2022,3,800007.0,302,360011
Bihar,2022,3,845401.0,266,264953
Bihar,2022,4,800001.0,1363,1554670
Bihar,2022,4,800020.0,775,796486
Bihar,2022,4,800006.0,578,565278
Bihar,2022,4,801503.0,443,583895
Bihar,2022,4,800007.0,411,362730
Bihar,2022,4,842001.0,404,458688
Bihar,2022,4,842002.0,353,387096
Bihar,2022,4,800002.0,343,433027
Bihar,2022,4,812001.0,318,406355
Bihar,2022,4,844101.0,306,318919
Bihar,2023,1,800001.0,1144,1280139
Bihar,2023,1,800020.0,694,822562
Bihar,2023,1,800006.0,433,422875
Bihar,2023,1,801503.0,412,637141
Bihar,2023,1,842002.0,304,338611
Bihar,2023,1,812001.0,298,376896
Bihar,2023,1,842001.0,297,391575
Bihar,2023,1,800002.0,291,375950
Bihar,2023,1,844101.0,275,339925
Bihar,2023,1,800026.0,273,327801
Bihar,2023,2,800001.0,1237,1451616
Bihar,2023,2,800020.0,778,911768
Bihar,2023,2,800006.0,490,522347
Bihar,2023,2,842001.0,477,509103
Bihar,2023,2,842002.0,431,481174
Bihar,2023,2,801503.0,416,563711
Bihar,2023,2,800002.0,317,435701
Bihar,2023,2,800007.0,315,412062
Bihar,2023,2,841301.0,288,298855
Bihar,2023,2,800023.0,284,370428
Bihar,2023,3,800001.0,1838,2006880
Bihar,2023,3,800020.0,1198,1154873
Bihar,2023,3,800006.0,764,756104
Bihar,2023,3,801503.0,658,818150
Bihar,2023,3,800007.0,490,567998
Bihar,2023,3,800002.0,474,583278
Bihar,2023,3,842001.0,413,473832
Bihar,2023,3,801505.0,392,422817
Bihar,2023,3,800026.0,383,394991
Bihar,2023,3,844101.0,368,421782
Bihar,2023,4,800001.0,1458,2069004
Bihar,2023,4,800020.0,856,1083072
Bihar,2023,4,801503.0,612,945796
Bihar,2023,4,800006.0,580,604152
Bihar,2023,4,812001.0,528,728832
Bihar,2023,4,800002.0,454,586469
Bihar,2023,4,844101.0,444,649688
Bihar,2023,4,842002.0,437,583997
Bihar,2023,4,842001.0,434,561217
Bihar,2023,4,800007.0,405,467949
Bihar,2024,1,800001.0,1347,1827045
Bihar,2024,1,800020.0,837,1078403
Bihar,2024,1,800006.0,608,715492
Bihar,2024,1,801503.0,492,832502
Bihar,2024,1,845401.0,440,550428
Bihar,2024,1,844101.0,432,496698
Bihar,2024,1,812001.0,428,565601
Bihar,2024,1,848101.0,419,495114
Bihar,2024,1,851101.0,403,479140
Bihar,2024,1,842002.0,398,434633
Bihar,2024,2,800001.0,1449,2116116
Bihar,2024,2,800020.0,903,1323457
Bihar,2024,2,800006.0,592,665340
Bihar,2024,2,845401.0,546,727997
Bihar,2024,2,801503.0,512,840650
Bihar,2024,2,812001.0,475,683399
Bihar,2024,2,848101.0,441,590155
Bihar,2024,2,842002.0,440,566498
Bihar,2024,2,844101.0,428,576915
Bihar,2024,2,842001.0,397,531057
Bihar,2024,3,800001.0,1838,2276161
Bihar,2024,3,800020.0,948,1333497
Bihar,2024,3,823001.0,742,1061240
Bihar,2024,3,801503.0,682,1076611
Bihar,2024,3,845401.0,632,850620
Bihar,2024,3,800007.0,623,783955
Bihar,2024,3,800002.0,555,721038
Bihar,2024,3,800006.0,549,676131
Bihar,2024,3,800014.0,509,743931
Bihar,2024,3,812001.0,502,645444
Bihar,2024,4,800001.0,1839,2605774
Bihar,2024,4,800020.0,986,1291804
Bihar,2024,4,845401.0,888,1273061
Bihar,2024,4,823001.0,824,1223690
Bihar,2024,4,801503.0,783,1369198
Bihar,2024,4,812001.0,704,859855
Bihar,2024,4,800007.0,692,925914
Bihar,2024,4,800006.0,662,849642
Bihar,2024,4,854301.0,642,981777
Bihar,2024,4,800014.0,594,944825
Chandigarh,2020,2,160101.0,31,6158
Chandigarh,2020,2,160047.0,25,4718
Chandigarh,2020,2,160036.0,16,3261
Chandigarh,2020,2,160023.0,12,2002
Chandigarh,2020,2,160014.0,10,2186
Chandigarh,2020,2,160001.0,9,1735
Chandigarh,2020,2,160022.0,9,1725
Chandigarh,2020,2,160030.0,7,1925
Chandigarh,2020,2,160002.0,6,1201
Chandigarh,2020,2,160012.0,4,739
Chandigarh,2020,3,160047.0,48,11353
Chandigarh,2020,3,160101.0,39,12418
Chandigarh,2020,3,160036.0,28,6734
Chandigarh,2020,3,160022.0,28,6267
Chandigarh,2020,3,160002.0,20,7736
Chandigarh,2020,3,160030.0,19,5037
Chandigarh,2020,3,160014.0,13,3266
Chandigarh,2020,3,160003.0,11,2698
Chandigarh,2020,3,160019.0,10,3452
Chandigarh,2020,3,160025.0,9,2765
Chandigarh,2020,4,160101.0,35,26948
Chandigarh,2020,4,160047.0,23,20300
Chandigarh,2020,4,160022.0,17,8093
Chandigarh,2020,4,160014.0,17,13335
Chandigarh,2020,4,160002.0,17,18628
Chandigarh,2020,4,160036.0,14,15088
Chandigarh,2020,4,160001.0,10,5832
Chandigarh,2020,4,160003.0,10,10356
Chandigarh,2020,4,160017.0,10,5158
Chandigarh,2020,4,160020.0,9,4577
Chandigarh,2021,1,160101.0,51,30704
Chandigarh,2021,1,160036.0,46,19175
Chandigarh,2021,1,160002.0,41,42248
Chandigarh,2021,1,160047.0,30,25522
Chandigarh,2021,1,160022.0,30,14900
Chandigarh,2021,1,160014.0,24,10528
Chandigarh,2021,1,160030.0,23,14328
Chandigarh,2021,1,160015.0,12,11232
Chandigarh,2021,1,160008.0,11,14477
Chandigarh,2021,1,160017.0,10,8735
Chandigarh,2021,2,160002.0,61,56288
Chandigarh,2021,2,160036.0,56,38035
Chandigarh,2021,2,160047.0,35,25946
Chandigarh,2021,2,160101.0,34,24311
Chandigarh,2021,2,160014.0,31,26599
Chandigarh,2021,2,160022.0,24,17274
Chandigarh,2021,2,160030.0,21,29653
Chandigarh,2021,2,160025.0,21,18699
Chandigarh,2021,2,160019.0,16,15730
Chandigarh,2021,2,160011.0,9,6380
Chandigarh,2021,3,160002.0,80,59092
Chandigarh,2021,3,160036.0,49,34232
Chandigarh,2021,3,160047.0,41,27467
Chandigarh,2021,3,160101.0,40,74996
Chandigarh,2021,3,160022.0,30,40376
Chandigarh,2021,3,160014.0,29,23604
Chandigarh,2021,3,160030.0,26,22645
Chandigarh,2021,3,160008.0,24,43209
Chandigarh,2021,3,160011.0,21,10952
Chandigarh,2021,3,160020.0,20,15804
Chandigarh,2021,4,160002.0,136,111958
Chandigarh,2021,4,160101.0,110,129529
Chandigarh,2021,4,160036.0,74,114088
Chandigarh,2021,4,160022.0,60,81459
Chandigarh,2021,4,160047.0,47,65127
Chandigarh,2021,4,160014.0,37,38794
Chandigarh,2021,4,160030.0,29,37767
Chandigarh,2021,4,160015.0,27,14719
Chandigarh,2021,4,160003.0,25,26513
Chandigarh,2021,4,160025.0,21,23723
Chandigarh,2022,1,160101.0,120,170516
Chandigarh,2022,1,160002.0,108,164789
Chandigarh,2022,1,160047.0,83,105979
Chandigarh,2022,1,160036.0,64,105352
Chandigarh,2022,1,160014.0,55,66927
Chandigarh,2022,1,160030.0,52,52656
Chandigarh,2022,1,160022.0,47,65051
Chandigarh,2022,1,160015.0,31,52627
Chandigarh,2022,1,160003.0,26,33925
Chandigarh,2022,1,160017.0,25,34012
Chandigarh,2022,2,160002.0,178,239321
Chandigarh,2022,2,160101.0,178,208178
Chandigarh,2022,2,160036.0,147,205089
Chandigarh,2022,2,160022.0,115,156469
Chandigarh,2022,2,160047.0,90,140603
Chandigarh,2022,2,160030.0,84,93049
Chandigarh,2022,2,160014.0,83,108535
Chandigarh,2022,2,160017.0,54,82635
Chandigarh,2022,2,160003.0,51,71758
Chandigarh,2022,2,160011.0,45,66154
Chandigarh,2022,3,160101.0,197,224851
Chandigarh,2022,3,160036.0,183,231970
Chandigarh,2022,3,160002.0,170,199561
Chandigarh,2022,3,160047.0,147,215373
Chandigarh,2022,3,160022.0,110,151167
Chandigarh,2022,3,160014.0,93,149268
Chandigarh,2022,3,160030.0,77,81762
Chandigarh,2022,3,160025.0,69,73353
Chandigarh,2022,3,160015.0,63,76017
Chandigarh,2022,3,160019.0,60,82431
Chandigarh,2022,4,160002.0,201,270411
Chandigarh,2022,4,160101.0,190,259504
Chandigarh,2022,4,160036.0,135,190200
Chandigarh,2022,4,160047.0,127,171399
Chandigarh,2022,4,160022.0,100,151398
Chandigarh,2022,4,160030.0,88,166835
Chandigarh,2022,4,160014.0,70,75999
Chandigarh,2022,4,160015.0,67,84135
Chandigarh,2022,4,160003.0,63,91296
Chandigarh,2022,4,160019.0,55,85464
Chandigarh,2023,1,160101.0,225,285617
Chandigarh,2023,1,160002.0,203,272265
Chandigarh,2023,1,160047.0,139,229677
Chandigarh,2023,1,160036.0,132,213719
Chandigarh,2023,1,160014.0,98,129066
Chandigarh,2023,1,160022.0,89,177081
Chandigarh,2023,1,160030.0,85,189119
Chandigarh,2023,1,160015.0,69,124176
Chandigarh,2023,1,160019.0,68,74432
Chandigarh,2023,1,160003.0,65,108039
Chandigarh,2023,2,160101.0,229,301119
Chandigarh,2023,2,160002.0,218,267703
Chandigarh,2023,2,160036.0,169,225455
Chandigarh,2023,2,160047.0,149,283895
Chandigarh,2023,2,160022.0,129,201947
Chandigarh,2023,2,160030.0,122,164403
Chandigarh,2023,2,160014.0,103,118597
Chandigarh,2023,2,160015.0,86,97387
Chandigarh,2023,2,160003.0,78,114849
Chandigarh,2023,2,160019.0,65,154114
Chandigarh,2023,3,160002.0,270,370626
Chandigarh,2023,3,160101.0,232,312944
Chandigarh,2023,3,160036.0,194,271410
Chandigarh,2023,3,160047.0,182,288196
Chandigarh,2023,3,160022.0,140,185158
Chandigarh,2023,3,160014.0,121,174875
Chandigarh,2023,3,160030.0,108,142944
Chandigarh,2023,3,160019.0,90,85042
Chandigarh,2023,3,160020.0,81,147399
Chandigarh,2023,3,160015.0,76,104632
Chandigarh,2023,4,160101.0,269,425028
Chandigarh,2023,4,160002.0,240,337244
Chandigarh,2023,4,160036.0,188,346084
Chandigarh,2023,4,160047.0,175,398113
Chandigarh,2023,4,160022.0,120,208612
Chandigarh,2023,4,160030.0,91,116986
Chandigarh,2023,4,160014.0,83,121236
Chandigarh,2023,4,160015.0,70,115832
Chandigarh,2023,4,160003.0,65,88079
Chandigarh,2023,4,160019.0,56,109831
Chandigarh,2024,1,160101.0,252,441749
Chandigarh,2024,1,160002.0,222,355398
Chandigarh,2024,1,160047.0,180,402149
Chandigarh,2024,1,160036.0,166,289727
Chandigarh,2024,1,160014.0,110,162345
Chandigarh,2024,1,160022.0,104,213708
Chandigarh,2024,1,160003.0,93,126741
Chandigarh,2024,1,160030.0,74,112673
Chandigarh,2024,1,160015.0,68,155186
Chandigarh,2024,1,160019.0,61,135086
Chandigarh,2024,2,160101.0,251,383991
Chandigarh,2024,2,160002.0,205,365016
Chandigarh,2024,2,160036.0,177,281469
Chandigarh,2024,2,160047.0,168,296125
Chandigarh,2024,2,160022.0,132,310916
Chandigarh,2024,2,160030.0,98,230555
Chandigarh,2024,2,160014.0,94,135454
Chandigarh,2024,2,160003.0,93,177676
Chandigarh,2024,2,160020.0,77,134588
Chandigarh,2024,2,160019.0,67,115306
Chandigarh,2024,3,160101.0,272,433778
Chandigarh,2024,3,160002.0,257,401173
Chandigarh,2024,3,160047.0,204,368947
Chandigarh,2024,3,160036.0,190,353800
Chandigarh,2024,3,160022.0,132,234384
Chandigarh,2024,3,160019.0,93,160912
Chandigarh,2024,3,160014.0,92,120308
Chandigarh,2024,3,160001.0,87,139247
Chandigarh,2024,3,160015.0,82,159940
Chandigarh,2024,3,160030.0,81,149501
Chandigarh,2024,4,160101.0,335,600148
Chandigarh,2024,4,160002.0,281,413943
Chandigarh,2024,4,160036.0,224,368493
Chandigarh,2024,4,160047.0,185,371116
Chandigarh,2024,4,160014.0,136,212622
Chandigarh,2024,4,160022.0,125,212298
Chandigarh,2024,4,160001.0,91,227186
Chandigarh,2024,4,160019.0,83,130585
Chandigarh,2024,4,160003.0,77,152055
Chandigarh,2024,4,160020.0,76,130782
Chhattisgarh,2020,2,495001.0,93,16932
Chhattisgarh,2020,2,492001.0,80,17951
Chhattisgarh,2020,2,496005.0,52,9404
Chhattisgarh,2020,2,492009.0,46,8887
Chhattisgarh,2020,2,492099.0,44,7370
Chhattisgarh,2020,2,497001.0,40,7743
Chhattisgarh,2020,2,495660.0,40,6255
Chhattisgarh,2020,2,492007.0,38,7005
Chhattisgarh,2020,2,491001.0,33,7020
Chhattisgarh,2020,2,492013.0,31,5551
Chhattisgarh,2020,3,492001.0,359,109861
Chhattisgarh,2020,3,495001.0,206,55096
