States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
Andhra Pradesh,2023,2,518002.0,9897206,18254635605
Andhra Pradesh,2023,2,516001.0,9681752,21118300896
Andhra Pradesh,2023,2,520011.0,9241075,15629118550
Andhra Pradesh,2023,2,520007.0,9092492,17011522677
Andhra Pradesh,2023,2,530026.0,8876516,14619851366
Andhra Pradesh,2023,3,517501.0,19950308,30481660225
Andhra Pradesh,2023,3,517507.0,18601251,30773975506
Andhra Pradesh,2023,3,530016.0,14464077,22560828048
Andhra Pradesh,2023,3,515001.0,14092751,23787806856
Andhra Pradesh,2023,3,520010.0,12583902,21578557371
Andhra Pradesh,2023,3,518002.0,11433335,19448338656
Andhra Pradesh,2023,3,516001.0,11173043,22836561775
Andhra Pradesh,2023,3,520011.0,10750550,17171820378
Andhra Pradesh,2023,3,520007.0,10452102,18289265117
Andhra Pradesh,2023,3,530026.0,10339712,15999035746
Andhra Pradesh,2023,4,517501.0,20947807,31651864587
Andhra Pradesh,2023,4,517507.0,19563362,31704706880
Andhra Pradesh,2023,4,515001.0,15058936,24656474833
Andhra Pradesh,2023,4,530016.0,14807835,22908401482
Andhra Pradesh,2023,4,520010.0,13194498,22073842410
Andhra Pradesh,2023,4,518002.0,12622748,20976834312
Andhra Pradesh,2023,4,516001.0,12291648,23977992414
Andhra Pradesh,2023,4,520011.0,11506163,18122767533
Andhra Pradesh,2023,4,520007.0,11138627,19087862152
Andhra Pradesh,2023,4,530026.0,10776659,16712123451
Andhra Pradesh,2024,1,517501.0,22460833,32476323911
Andhra Pradesh,2024,1,517507.0,21155088,32810583577
Andhra Pradesh,2024,1,515001.0,15780104,24793022275
Andhra Pradesh,2024,1,530016.0,15216493,23101693785
Andhra Pradesh,2024,1,518002.0,13579522,21708522175
Andhra Pradesh,2024,1,520010.0,13437224,22023579078
Andhra Pradesh,2024,1,516001.0,13395301,25036328694
Andhra Pradesh,2024,1,520007.0,11732309,19602587978
Andhra Pradesh,2024,1,520011.0,11686035,18051723195
Andhra Pradesh,2024,1,530026.0,11146646,17184045480
Andhra Pradesh,2024,2,517501.0,23986953,33556169821
Andhra Pradesh,2024,2,517507.0,22868631,34558591392
Andhra Pradesh,2024,2,515001.0,17089815,26453948910
Andhra Pradesh,2024,2,530016.0,16743937,23999827461
Andhra Pradesh,2024,2,518002.0,14494864,22561931344
Andhra Pradesh,2024,2,520010.0,14454346,22517180237
Andhra Pradesh,2024,2,516001.0,14399825,25836817900
Andhra Pradesh,2024,2,520007.0,12924908,20769498519
Andhra Pradesh,2024,2,520011.0,12694074,18792892701
Andhra Pradesh,2024,2,530026.0,12240656,17816316958
Andhra Pradesh,2024,3,517501.0,36655946,50763786498
Andhra Pradesh,2024,3,530016.0,18172239,25347552111
Andhra Pradesh,2024,3,520010.0,18075083,26040831949
Andhra Pradesh,2024,3,520007.0,17587908,26541441247
Andhra Pradesh,2024,3,516001.0,17436269,29300764711
Andhra Pradesh,2024,3,515001.0,16896071,24626029714
Andhra Pradesh,2024,3,520003.0,16725948,23180849113
Andhra Pradesh,2024,3,518002.0,16312523,24049037089
Andhra Pradesh,2024,3,517507.0,15863409,21911302309
Andhra Pradesh,2024,3,530026.0,15757147,21910848603
Andhra Pradesh,2024,4,517501.0,39124897,52268964187
Andhra Pradesh,2024,4,520010.0,19850150,27884196248
Andhra Pradesh,2024,4,520007.0,19533453,28497311442
Andhra Pradesh,2024,4,530016.0,19427911,26280147124
Andhra Pradesh,2024,4,516001.0,18760414,30182682584
Andhra Pradesh,2024,4,520003.0,18684622,25090723912
Andhra Pradesh,2024,4,515001.0,18361649,25654153931
Andhra Pradesh,2024,4,518002.0,18000208,25530054501
Andhra Pradesh,2024,4,530026.0,17091590,22841467439
Andhra Pradesh,2024,4,517507.0,17014041,22614302334
Arunachal Pradesh,2018,1,791110.0,4253,8605128
Arunachal Pradesh,2018,1,791111.0,4207,9841039
Arunachal Pradesh,2018,1,791102.0,3286,5671981
Arunachal Pradesh,2018,1,790116.0,2704,4457039
Arunachal Pradesh,2018,1,790104.0,2114,4578762
Arunachal Pradesh,2018,1,791109.0,2112,3137888
Arunachal Pradesh,2018,1,792131.0,2097,3667032
Arunachal Pradesh,2018,1,791001.0,2041,5020174
Arunachal Pradesh,2018,1,791113.0,1955,6492924
Arunachal Pradesh,2018,1,792001.0,1865,2638135
Arunachal Pradesh,2018,2,791110.0,7878,19894634
Arunachal Pradesh,2018,2,791111.0,7239,20302894
Arunachal Pradesh,2018,2,791102.0,6046,11116134
Arunachal Pradesh,2018,2,790116.0,4689,11109805
Arunachal Pradesh,2018,2,790104.0,4436,10757635
Arunachal Pradesh,2018,2,792131.0,4342,9787595
Arunachal Pradesh,2018,2,791113.0,4159,10355130
Arunachal Pradesh,2018,2,792103.0,3885,10332845
Arunachal Pradesh,2018,2,792102.0,3638,13733031
Arunachal Pradesh,2018,2,791109.0,3486,8901024
Arunachal Pradesh,2018,3,791110.0,13489,28577947
Arunachal Pradesh,2018,3,791111.0,10508,33766761
Arunachal Pradesh,2018,3,791102.0,9777,18868814
Arunachal Pradesh,2018,3,791109.0,8636,14623073
Arunachal Pradesh,2018,3,790116.0,6870,19935456
Arunachal Pradesh,2018,3,792103.0,6672,16204422
Arunachal Pradesh,2018,3,790104.0,6434,18213475
Arunachal Pradesh,2018,3,792001.0,6307,16330132
Arunachal Pradesh,2018,3,791113.0,6191,14657152
Arunachal Pradesh,2018,3,792102.0,5120,16131802
Arunachal Pradesh,2018,4,791110.0,18305,50770919
Arunachal Pradesh,2018,4,791111.0,14891,50578762
Arunachal Pradesh,2018,4,791102.0,11990,28553764
Arunachal Pradesh,2018,4,790116.0,10791,42561250
Arunachal Pradesh,2018,4,792103.0,8743,23841864
Arunachal Pradesh,2018,4,790104.0,8727,28710303
Arunachal Pradesh,2018,4,791113.0,8156,19785305
Arunachal Pradesh,2018,4,791109.0,7660,17851253
Arunachal Pradesh,2018,4,792001.0,7520,18988989
Arunachal Pradesh,2018,4,792102.0,6597,21188725
Arunachal Pradesh,2019,1,791110.0,21769,56305175
Arunachal Pradesh,2019,1,791111.0,18706,57464661
Arunachal Pradesh,2019,1,791102.0,14504,35128890
Arunachal Pradesh,2019,1,790116.0,13724,44410164
Arunachal Pradesh,2019,1,791109.0,11691,24669480
Arunachal Pradesh,2019,1,791113.0,10893,28900698
Arunachal Pradesh,2019,1,790104.0,10231,29899157
Arunachal Pradesh,2019,1,792103.0,10190,28841571
Arunachal Pradesh,2019,1,792001.0,9575,24797021
Arunachal Pradesh,2019,1,790101.0,9149,26500818
Arunachal Pradesh,2019,2,791110.0,28827,80501053
Arunachal Pradesh,2019,2,791111.0,24040,77741634
Arunachal Pradesh,2019,2,791102.0,14906,38658949
Arunachal Pradesh,2019,2,790116.0,13929,48120977
Arunachal Pradesh,2019,2,791113.0,12970,37636425
Arunachal Pradesh,2019,2,790104.0,12562,43392107
Arunachal Pradesh,2019,2,791109.0,12214,28228155
Arunachal Pradesh,2019,2,792001.0,11232,29778430
Arunachal Pradesh,2019,2,792103.0,11076,30442993
Arunachal Pradesh,2019,2,790101.0,10926,36302058
Arunachal Pradesh,2019,3,791110.0,38560,104152421
Arunachal Pradesh,2019,3,791111.0,32844,92522169
Arunachal Pradesh,2019,3,791102.0,20744,50221808
Arunachal Pradesh,2019,3,791113.0,19591,49174022
Arunachal Pradesh,2019,3,790116.0,19201,53454222
Arunachal Pradesh,2019,3,790104.0,18759,57742403
Arunachal Pradesh,2019,3,792103.0,17253,38310432
Arunachal Pradesh,2019,3,790101.0,15882,43198541
Arunachal Pradesh,2019,3,792001.0,15645,35020211
Arunachal Pradesh,2019,3,791109.0,14867,29287244
Arunachal Pradesh,2019,4,791110.0,46210,135166319
Arunachal Pradesh,2019,4,791111.0,38960,109780309
Arunachal Pradesh,2019,4,791113.0,25720,67044022
Arunachal Pradesh,2019,4,791102.0,25493,64172691
Arunachal Pradesh,2019,4,790104.0,23418,71137191
Arunachal Pradesh,2019,4,792103.0,22297,45950095
Arunachal Pradesh,2019,4,790101.0,22263,69716145
Arunachal Pradesh,2019,4,790116.0,21777,62382535
Arunachal Pradesh,2019,4,792001.0,18262,41638209
Arunachal Pradesh,2019,4,791109.0,17833,33159443
Arunachal Pradesh,2020,1,791110.0,53858,134164731
Arunachal Pradesh,2020,1,791111.0,44651,118592433
Arunachal Pradesh,2020,1,791113.0,40087,114373418
Arunachal Pradesh,2020,1,791102.0,30846,73201195
Arunachal Pradesh,2020,1,792103.0,27462,65003236
Arunachal Pradesh,2020,1,790116.0,25027,68279455
Arunachal Pradesh,2020,1,790104.0,24414,66277727
Arunachal Pradesh,2020,1,792001.0,23370,55255805
Arunachal Pradesh,2020,1,791001.0,22588,54519490
Arunachal Pradesh,2020,1,791109.0,22374,43679801
Arunachal Pradesh,2020,2,791110.0,66660,161486745
Arunachal Pradesh,2020,2,791111.0,58840,143307742
Arunachal Pradesh,2020,2,791102.0,50996,97581021
Arunachal Pradesh,2020,2,791113.0,49710,128006453
Arunachal Pradesh,2020,2,792103.0,39797,83935770
Arunachal Pradesh,2020,2,791001.0,38760,84597534
Arunachal Pradesh,2020,2,790104.0,34466,94485243
Arunachal Pradesh,2020,2,792001.0,33392,72498627
Arunachal Pradesh,2020,2,790116.0,28051,69882585
Arunachal Pradesh,2020,2,790101.0,27329,80597965
Arunachal Pradesh,2020,3,791113.0,85276,286434881
Arunachal Pradesh,2020,3,791110.0,83578,224119989
Arunachal Pradesh,2020,3,791111.0,73373,201615153
Arunachal Pradesh,2020,3,791102.0,59485,147103673
Arunachal Pradesh,2020,3,792103.0,43165,97856483
Arunachal Pradesh,2020,3,790104.0,42704,140524892
Arunachal Pradesh,2020,3,792001.0,40143,98429548
Arunachal Pradesh,2020,3,791001.0,39931,105026196
Arunachal Pradesh,2020,3,790116.0,34849,106829704
Arunachal Pradesh,2020,3,790101.0,31126,106324284
Arunachal Pradesh,2020,4,791110.0,115682,355243300
Arunachal Pradesh,2020,4,791113.0,100879,340893584
Arunachal Pradesh,2020,4,791111.0,96702,282834295
Arunachal Pradesh,2020,4,791102.0,74774,202391786
Arunachal Pradesh,2020,4,792103.0,53234,132562026
Arunachal Pradesh,2020,4,791001.0,51950,144602124
Arunachal Pradesh,2020,4,792001.0,51529,123814288
Arunachal Pradesh,2020,4,790104.0,51050,182176490
Arunachal Pradesh,2020,4,790116.0,40492,120719478
Arunachal Pradesh,2020,4,790101.0,36197,118862458
Arunachal Pradesh,2021,1,791113.0,127025,394958955
Arunachal Pradesh,2021,1,791110.0,119184,404502103
Arunachal Pradesh,2021,1,791111.0,89356,307014657
Arunachal Pradesh,2021,1,791102.0,68000,211432039
Arunachal Pradesh,2021,1,792103.0,53040,141156670
Arunachal Pradesh,2021,1,791001.0,50407,164065118
Arunachal Pradesh,2021,1,792001.0,48954,130623866
Arunachal Pradesh,2021,1,790104.0,39581,151312863
Arunachal Pradesh,2021,1,791109.0,39332,128400297
Arunachal Pradesh,2021,1,790116.0,38205,115157749
Arunachal Pradesh,2021,2,791113.0,170268,432196674
Arunachal Pradesh,2021,2,791110.0,160245,449983951
Arunachal Pradesh,2021,2,791111.0,122368,333974912
Arunachal Pradesh,2021,2,791102.0,87524,235678148
Arunachal Pradesh,2021,2,792103.0,76949,179343402
Arunachal Pradesh,2021,2,791001.0,68927,214550532
Arunachal Pradesh,2021,2,792001.0,64602,146046509
Arunachal Pradesh,2021,2,790104.0,52742,184653081
Arunachal Pradesh,2021,2,790116.0,52323,145624699
Arunachal Pradesh,2021,2,790101.0,48726,157622337
Arunachal Pradesh,2021,3,791113.0,225427,582965113
Arunachal Pradesh,2021,3,791110.0,207417,603165812
Arunachal Pradesh,2021,3,791111.0,153845,442067361
Arunachal Pradesh,2021,3,791102.0,105715,296166088
Arunachal Pradesh,2021,3,792103.0,88032,194244543
Arunachal Pradesh,2021,3,792001.0,80894,180486995
Arunachal Pradesh,2021,3,791001.0,77128,259793926
Arunachal Pradesh,2021,3,790116.0,66461,197947120
Arunachal Pradesh,2021,3,790104.0,65008,261069266
Arunachal Pradesh,2021,3,790101.0,61516,220804392
Arunachal Pradesh,2021,4,791113.0,279958,685093585
Arunachal Pradesh,2021,4,791110.0,258928,718387355
Arunachal Pradesh,2021,4,791111.0,206496,557846902
Arunachal Pradesh,2021,4,791102.0,134017,368703032
Arunachal Pradesh,2021,4,792103.0,115871,238038757
Arunachal Pradesh,2021,4,792001.0,101771,220359431
Arunachal Pradesh,2021,4,791001.0,93449,317887115
Arunachal Pradesh,2021,4,791109.0,84621,218599005
Arunachal Pradesh,2021,4,790116.0,81804,235869670
Arunachal Pradesh,2021,4,790101.0,77658,269438817
Arunachal Pradesh,2022,1,791113.0,336780,819363324
Arunachal Pradesh,2022,1,791110.0,332485,853173424
Arunachal Pradesh,2022,1,791111.0,262617,658150204
Arunachal Pradesh,2022,1,791102.0,159945,417052440
Arunachal Pradesh,2022,1,792103.0,129210,277477789
Arunachal Pradesh,2022,1,792001.0,121068,265189556
Arunachal Pradesh,2022,1,791109.0,111918,254266306
Arunachal Pradesh,2022,1,791001.0,105769,364396148
Arunachal Pradesh,2022,1,792110.0,84017,238200426
Arunachal Pradesh,2022,1,790116.0,82546,221708920
Arunachal Pradesh,2022,2,791110.0,449672,1063144517
Arunachal Pradesh,2022,2,791111.0,365813,825171646
Arunachal Pradesh,2022,2,791113.0,293972,636386756
Arunachal Pradesh,2022,2,791102.0,202400,506976441
Arunachal Pradesh,2022,2,792103.0,171123,328590057
Arunachal Pradesh,2022,2,792001.0,168260,347653260
Arunachal Pradesh,2022,2,791109.0,160963,328923538
Arunachal Pradesh,2022,2,791001.0,138781,429415327
Arunachal Pradesh,2022,2,792110.0,104904,274482044
Arunachal Pradesh,2022,2,790116.0,104888,264639161
Arunachal Pradesh,2022,3,791110.0,493396,989512226
Arunachal Pradesh,2022,3,791111.0,430374,859784995
Arunachal Pradesh,2022,3,791113.0,350164,659314613
Arunachal Pradesh,2022,3,791102.0,223033,502704076
Arunachal Pradesh,2022,3,792001.0,177984,312906040
Arunachal Pradesh,2022,3,791109.0,171234,304861466
Arunachal Pradesh,2022,3,792103.0,168900,302218714
Arunachal Pradesh,2022,3,791001.0,156417,457311029
Arunachal Pradesh,2022,3,791112.0,122875,208103073
Arunachal Pradesh,2022,3,790116.0,119024,273945832
Arunachal Pradesh,2022,4,791110.0,579246,1065690345
Arunachal Pradesh,2022,4,791111.0,486688,876349334
Arunachal Pradesh,2022,4,791113.0,386008,654736964
Arunachal Pradesh,2022,4,791102.0,261421,545042069
Arunachal Pradesh,2022,4,792103.0,210161,343379975
Arunachal Pradesh,2022,4,792001.0,208541,333708831
Arunachal Pradesh,2022,4,791001.0,204796,538239070
Arunachal Pradesh,2022,4,791109.0,199942,337367639
Arunachal Pradesh,2022,4,791112.0,153846,233172634
Arunachal Pradesh,2022,4,791120.0,140090,339456055
Arunachal Pradesh,2023,1,791110.0,1008590,1865632904
Arunachal Pradesh,2023,1,791111.0,831426,1477332363
Arunachal Pradesh,2023,1,791113.0,649989,1121559593
Arunachal Pradesh,2023,1,791102.0,447995,903434926
Arunachal Pradesh,2023,1,791001.0,366870,889778955
Arunachal Pradesh,2023,1,792103.0,365583,601422665
Arunachal Pradesh,2023,1,792001.0,362357,596015826
Arunachal Pradesh,2023,1,791109.0,346011,598732770
Arunachal Pradesh,2023,1,791112.0,271249,420585957
Arunachal Pradesh,2023,1,792110.0,257655,541516308
Arunachal Pradesh,2023,2,791110.0,1284096,2250046634
Arunachal Pradesh,2023,2,791111.0,1052500,1803211887
Arunachal Pradesh,2023,2,791113.0,876188,1385591554
Arunachal Pradesh,2023,2,791102.0,562332,1044263268
Arunachal Pradesh,2023,2,791001.0,513980,1133981925
Arunachal Pradesh,2023,2,792103.0,457250,726708001
Arunachal Pradesh,2023,2,792001.0,438532,644916082
Arunachal Pradesh,2023,2,791109.0,427364,717696530
Arunachal Pradesh,2023,2,791112.0,345029,495018657
Arunachal Pradesh,2023,2,791120.0,332910,680619706
Arunachal Pradesh,2023,3,791110.0,1661134,2365086913
Arunachal Pradesh,2023,3,791111.0,1363251,2020637254
Arunachal Pradesh,2023,3,791113.0,1115065,1447139650
Arunachal Pradesh,2023,3,791102.0,662599,1099829972
Arunachal Pradesh,2023,3,791001.0,635902,1214170402
Arunachal Pradesh,2023,3,791109.0,538935,750620162
Arunachal Pradesh,2023,3,792001.0,516124,679740795
Arunachal Pradesh,2023,3,792103.0,505774,687112229
Arunachal Pradesh,2023,3,791120.0,463102,802542628
Arunachal Pradesh,2023,3,791112.0,419810,520025156
Arunachal Pradesh,2023,4,791110.0,1837445,2669223628
Arunachal Pradesh,2023,4,791111.0,1463009,2158311042
Arunachal Pradesh,2023,4,791113.0,1226209,1586909437
Arunachal Pradesh,2023,4,791001.0,779414,1466258662
Arunachal Pradesh,2023,4,791102.0,778294,1278523505
Arunachal Pradesh,2023,4,791109.0,579758,799703507
Arunachal Pradesh,2023,4,792001.0,575462,765356932
Arunachal Pradesh,2023,4,792103.0,571430,822938257
Arunachal Pradesh,2023,4,791120.0,531436,928337413
Arunachal Pradesh,2023,4,791112.0,472443,597926276
Arunachal Pradesh,2024,1,791110.0,2082578,2959703330
Arunachal Pradesh,2024,1,791111.0,1584307,2253195714
Arunachal Pradesh,2024,1,791113.0,1354732,1740628606
Arunachal Pradesh,2024,1,791001.0,902992,1622848527
Arunachal Pradesh,2024,1,791102.0,877547,1385692579
Arunachal Pradesh,2024,1,791109.0,657657,891035112
Arunachal Pradesh,2024,1,792103.0,648398,907048711
Arunachal Pradesh,2024,1,792001.0,624124,855284007
Arunachal Pradesh,2024,1,791120.0,584351,961217731
Arunachal Pradesh,2024,1,792110.0,539989,901813371
Arunachal Pradesh,2024,2,791110.0,2421408,3320441998
Arunachal Pradesh,2024,2,791111.0,1796116,2509896863
Arunachal Pradesh,2024,2,791113.0,1611385,2031686695
Arunachal Pradesh,2024,2,791001.0,1102800,1957520697
Arunachal Pradesh,2024,2,791102.0,1063604,1613500075
Arunachal Pradesh,2024,2,791109.0,760225,993110642
Arunachal Pradesh,2024,2,792103.0,759902,1020043831
Arunachal Pradesh,2024,2,792001.0,738333,940466101
Arunachal Pradesh,2024,2,791120.0,665100,1035642538
Arunachal Pradesh,2024,2,791112.0,621966,751557533
Arunachal Pradesh,2024,3,791110.0,3323236,3680315431
Arunachal Pradesh,2024,3,791111.0,2628266,3092483151
Arunachal Pradesh,2024,3,791113.0,1582651,1691097490
Arunachal Pradesh,2024,3,791102.0,1378294,1770140982
Arunachal Pradesh,2024,3,791001.0,1368830,1938707505
Arunachal Pradesh,2024,3,791112.0,1002816,1020636933
Arunachal Pradesh,2024,3,791120.0,950615,1235359754
Arunachal Pradesh,2024,3,792103.0,906930,1028115018
Arunachal Pradesh,2024,3,792001.0,860008,981288649
Arunachal Pradesh,2024,3,792110.0,723061,921597436
Arunachal Pradesh,2024,4,791110.0,3544886,3969667276
Arunachal Pradesh,2024,4,791111.0,2740525,3193725872
Arunachal Pradesh,2024,4,791113.0,1691467,1792357584
Arunachal Pradesh,2024,4,791001.0,1581482,2263470438
Arunachal Pradesh,2024,4,791102.0,1568370,2004949027
Arunachal Pradesh,2024,4,792103.0,1028632,1196585775
Arunachal Pradesh,2024,4,791112.0,1017378,1080405682
Arunachal Pradesh,2024,4,791120.0,987751,1274894532
Arunachal Pradesh,2024,4,792001.0,942959,1120307068
Arunachal Pradesh,2024,4,792110.0,812472,1078688114
Assam,2018,1,782127.0,36278,55685104
Assam,2018,1,782126.0,19015,29531619
Assam,2018,1,781010.0,17827,17537572
Assam,2018,1,781032.0,12544,16344758
Assam,2018,1,781039.0,12320,11675419
Assam,2018,1,781022.0,11160,21394162
Assam,2018,1,781001.0,10964,14211878
Assam,2018,1,781005.0,9017,11227244
Assam,2018,1,781038.0,8676,13458100
Assam,2018,1,782123.0,8395,9021446
Assam,2018,2,782127.0,48384,116170096
Assam,2018,2,781010.0,28765,34543065
Assam,2018,2,781032.0,23020,37069986
Assam,2018,2,782126.0,21573,43770462
Assam,2018,2,781022.0,18670,42156397
Assam,2018,2,781001.0,16484,28303495
Assam,2018,2,781039.0,16265,16302455
Assam,2018,2,781038.0,14557,27844594
Assam,2018,2,781308.0,13501,14412327
Assam,2018,2,782123.0,13067,12434332
Assam,2018,3,781010.0,53744,63112506
Assam,2018,3,782127.0,34599,82030505
Assam,2018,3,781032.0,33634,64706017
Assam,2018,3,781022.0,28483,65165029
Assam,2018,3,781001.0,23772,46640755
Assam,2018,3,781039.0,23417,24795434
Assam,2018,3,781038.0,20581,41002559
Assam,2018,3,783380.0,20313,31377435
Assam,2018,3,781308.0,20256,36590780
Assam,2018,3,781136.0,20134,24505352
Assam,2018,4,782123.0,191097,40365959
Assam,2018,4,782127.0,59167,55990370
Assam,2018,4,781032.0,51149,98762225
Assam,2018,4,782003.0,48402,33450787
Assam,2018,4,781022.0,44539,104401373
Assam,2018,4,781010.0,43288,77616354
Assam,2018,4,782126.0,38675,31863173
Assam,2018,4,781001.0,35778,72836714
Assam,2018,4,781319.0,34279,45240498
Assam,2018,4,781038.0,31676,62489724
Assam,2019,1,781010.0,503839,1078124662
Assam,2019,1,781032.0,62258,120121843
Assam,2019,1,781039.0,57692,41044663
Assam,2019,1,781022.0,55124,119978295
Assam,2019,1,782123.0,46667,41897237
Assam,2019,1,781001.0,43515,89813448
Assam,2019,1,782127.0,42671,51768766
Assam,2019,1,781136.0,42533,61584131
Assam,2019,1,781038.0,39406,76359942
Assam,2019,1,781314.0,32414,45265938
Assam,2019,2,781010.0,1651072,3400967171
Assam,2019,2,781032.0,67144,136158593
Assam,2019,2,781039.0,61117,41121611
Assam,2019,2,781022.0,56840,133563591
Assam,2019,2,781001.0,45316,99439900
Assam,2019,2,781038.0,40783,85345394
Assam,2019,2,781011.0,35256,71372279
Assam,2019,2,781028.0,35051,88623379
